config,run_name,pattern,rate,seed,mode,mae_T,rmse_T,mae_RH,rmse_RH,mae_wspd,rmse_wspd,mae_P,rmse_P,mae_q,rmse_q,mae_mean,rmse_mean
experiments/configs/round1/era5_direct_short_r40_s44.yaml,era5_direct_short_r40_s44,short,0.4,44,linear,0.20459668338298798,0.27100276947021484,0.6820467710494995,0.8341752290725708,0.5070623755455017,0.8365229964256287,0.2251022756099701,0.3545229434967041,0.274987131357193,0.38601917028427124,0.37875908613204956,0.53644859790802
experiments/configs/round1/era5_direct_short_r60_s42.yaml,era5_direct_short_r60_s42,short,0.6,42,none,0.2064935714006424,0.2743205428123474,0.7106417417526245,0.9022282958030701,0.5176308155059814,0.8950380086898804,0.2194368541240692,0.35957232117652893,0.28754445910453796,0.41675546765327454,0.3883494734764099,0.5695829391479492
experiments/configs/round1/era5_direct_short_r60_s42.yaml,era5_direct_short_r60_s42,short,0.6,42,mean_bias,0.2046995759010315,0.2720223367214203,0.6943653225898743,0.8827745318412781,0.5129021406173706,0.8448456525802612,0.22223325073719025,0.35596609115600586,0.2749061584472656,0.38634663820266724,0.38182130455970764,0.5483910441398621
experiments/configs/round1/era5_direct_short_r60_s42.yaml,era5_direct_short_r60_s42,short,0.6,42,linear,0.20408469438552856,0.2708630859851837,0.6813473105430603,0.8336060047149658,0.5088086724281311,0.8462598323822021,0.22593067586421967,0.35539594292640686,0.2751389741897583,0.3863861858844757,0.37906208634376526,0.5385022163391113
experiments/configs/round1/era5_direct_short_r60_s43.yaml,era5_direct_short_r60_s43,short,0.6,43,none,0.20667652785778046,0.2746976315975189,0.7110044956207275,0.9025322198867798,0.51671302318573,0.8923523426055908,0.21938110888004303,0.3596270978450775,0.28745368123054504,0.4162043035030365,0.38824576139450073,0.5690826773643494
experiments/configs/round1/era5_direct_short_r60_s43.yaml,era5_direct_short_r60_s43,short,0.6,43,mean_bias,0.204706072807312,0.2723488509654999,0.694888174533844,0.8831669688224792,0.5120595693588257,0.8424742817878723,0.22212840616703033,0.35598307847976685,0.2753942310810089,0.3860011696815491,0.38183528184890747,0.54799485206604
experiments/configs/round1/era5_direct_short_r60_s43.yaml,era5_direct_short_r60_s43,short,0.6,43,linear,0.20405253767967224,0.2711356282234192,0.6812058687210083,0.833287239074707,0.5079420208930969,0.8434667587280273,0.22581574320793152,0.35541221499443054,0.27562856674194336,0.3860427439212799,0.3789289593696594,0.5378689169883728
experiments/configs/round1/era5_direct_short_r60_s44.yaml,era5_direct_short_r60_s44,short,0.6,44,none,0.20664852857589722,0.27409353852272034,0.7105728387832642,0.902206301689148,0.5169287323951721,0.8891099691390991,0.2195952981710434,0.3597952127456665,0.28713086247444153,0.41601672768592834,0.38817527890205383,0.5682443380355835
experiments/configs/round1/era5_direct_short_r60_s44.yaml,era5_direct_short_r60_s44,short,0.6,44,mean_bias,0.20482702553272247,0.2718084752559662,0.6942787766456604,0.8822953104972839,0.5119878053665161,0.8391718864440918,0.22230130434036255,0.35612666606903076,0.27483686804771423,0.3857160210609436,0.3816463351249695,0.5470236539840698
experiments/configs/round1/era5_direct_short_r60_s44.yaml,era5_direct_short_r60_s44,short,0.6,44,linear,0.20417067408561707,0.2705655097961426,0.6809232234954834,0.8329980373382568,0.5079809427261353,0.8401280045509338,0.22600312530994415,0.3555559813976288,0.2750698924064636,0.3857539892196655,0.37882956862449646,0.537000298500061
