run_name,config,checkpoint,pattern,rate,seed,perturbation,mae_T,rmse_T,mae_RH,rmse_RH,mae_wspd,rmse_wspd,mae_P,rmse_P,mae_q,rmse_q,mae_mean,rmse_mean
ecbit_full_short_r20_s42,experiments/configs/round2_gated/ecbit_full_short_r20_s42.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s42/best.pt,short,0.2,42,mask_P,0.1549077033996582,0.20626306533813477,0.4149341881275177,0.553142249584198,0.4164818525314331,0.6536228656768799,0.09224265068769455,0.1240551620721817,0.2119041383266449,0.3082258105278015,0.25809410214424133,0.36906182765960693
ecbit_full_short_r20_s42,experiments/configs/round2_gated/ecbit_full_short_r20_s42.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s42/best.pt,short,0.2,42,mask_RH,0.15595002472400665,0.207330584526062,0.4800684154033661,0.6377641558647156,0.41446682810783386,0.6531249284744263,0.05339166522026062,0.0709155797958374,0.2110377997159958,0.30795636773109436,0.26298296451568604,0.3754183351993561
ecbit_full_short_r20_s42,experiments/configs/round2_gated/ecbit_full_short_r20_s42.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s42/best.pt,short,0.2,42,mask_T,0.2777099311351776,0.372058242559433,0.42477867007255554,0.5603430867195129,0.41672441363334656,0.6535509824752808,0.05467281490564346,0.07235145568847656,0.21932558715343475,0.3153979182243347,0.27864229679107666,0.3947403132915497
ecbit_full_short_r20_s42,experiments/configs/round2_gated/ecbit_full_short_r20_s42.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s42/best.pt,short,0.2,42,mask_q,0.1550886631011963,0.2062484472990036,0.41426533460617065,0.5525676608085632,0.41456836462020874,0.6504369974136353,0.054143354296684265,0.07171034812927246,0.29783201217651367,0.42640990018844604,0.26717954874038696,0.38147467374801636
ecbit_full_short_r20_s42,experiments/configs/round2_gated/ecbit_full_short_r20_s42.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s42/best.pt,short,0.2,42,mask_wspd,0.15579918026924133,0.20707005262374878,0.4179851710796356,0.556830644607544,0.5526076555252075,0.8421986699104309,0.054706089198589325,0.07230626046657562,0.21071259677410126,0.3073776662349701,0.27836212515830994,0.39715665578842163
ecbit_full_short_r20_s43,experiments/configs/round2_gated/ecbit_full_short_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s43/best.pt,short,0.2,43,baseline,0.15365511178970337,0.2052423655986786,0.41841834783554077,0.5583974719047546,0.41746288537979126,0.6655001640319824,0.05343141406774521,0.0700247585773468,0.20853473246097565,0.3040596544742584,0.25030046701431274,0.3606448769569397
ecbit_full_short_r20_s43,experiments/configs/round2_gated/ecbit_full_short_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s43/best.pt,short,0.2,43,downsample_12h,0.16041894257068634,0.21416763961315155,0.42380189895629883,0.5648151636123657,0.4289007782936096,0.6803396344184875,0.05480191856622696,0.07175984233617783,0.21589650213718414,0.3151870667934418,0.2567640244960785,0.36925384402275085
ecbit_full_short_r20_s43,experiments/configs/round2_gated/ecbit_full_short_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s43/best.pt,short,0.2,43,downsample_24h,0.17980684340000153,0.24149204790592194,0.4416053295135498,0.5876957178115845,0.46867477893829346,0.7333317399024963,0.0592537485063076,0.07751359045505524,0.2384193390607834,0.34878015518188477,0.2775519788265228,0.397762656211853
ecbit_full_short_r20_s43,experiments/configs/round2_gated/ecbit_full_short_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s43/best.pt,short,0.2,43,downsample_6h,0.15458647906780243,0.2063501477241516,0.41872525215148926,0.55864417552948,0.4185449779033661,0.666829526424408,0.053597647696733475,0.07023894786834717,0.20925550162792206,0.30533239245414734,0.2509419918060303,0.3614790141582489
ecbit_full_short_r20_s43,experiments/configs/round2_gated/ecbit_full_short_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s43/best.pt,short,0.2,43,mask_P,0.15396900475025177,0.20580866932868958,0.4191319942474365,0.5592260956764221,0.4187203049659729,0.6669195294380188,0.092288076877594,0.1236438900232315,0.20910118520259857,0.30445224046707153,0.2586421072483063,0.37201008200645447
