config,run_name,pattern,rate,seed,mode,mae_T,rmse_T,mae_RH,rmse_RH,mae_wspd,rmse_wspd,mae_P,rmse_P,mae_q,rmse_q,mae_mean,rmse_mean
experiments/configs/round1/era5_direct_medium_r60_s44.yaml,era5_direct_medium_r60_s44,medium,0.6,44,station_month_bias,0.15789580345153809,0.21784481406211853,0.5177887082099915,0.674653947353363,0.4399930238723755,0.7121427059173584,0.012650436721742153,0.017322605475783348,0.218256413936615,0.32952120900154114,0.2693168818950653,0.3902970552444458
experiments/configs/round1/era5_direct_medium_r60_s44.yaml,era5_direct_medium_r60_s44,medium,0.6,44,endpoint_anchor,0.17307138442993164,0.23893475532531738,0.5913885831832886,0.7959932684898376,0.5313952565193176,0.9221410155296326,0.010745125822722912,0.016988364979624748,0.2578091025352478,0.39283090829849243,0.3128818869590759,0.47337764501571655
experiments/configs/round1/era5_direct_short_r20_s42.yaml,era5_direct_short_r20_s42,short,0.2,42,station_month_bias,0.15834616124629974,0.2183113396167755,0.5150164365768433,0.6701220273971558,0.4474605917930603,0.7245912551879883,0.012621973641216755,0.017377564683556557,0.21698826551437378,0.3287343978881836,0.27008670568466187,0.3918273150920868
experiments/configs/round1/era5_direct_short_r20_s42.yaml,era5_direct_short_r20_s42,short,0.2,42,endpoint_anchor,0.1321132779121399,0.18404382467269897,0.458316832780838,0.6373425126075745,0.4381682574748993,0.765045166015625,0.00805398914963007,0.013268416747450829,0.19995567202568054,0.3186294138431549,0.24732160568237305,0.38366588950157166
experiments/configs/round1/era5_direct_short_r20_s43.yaml,era5_direct_short_r20_s43,short,0.2,43,station_month_bias,0.15804003179073334,0.2198503315448761,0.5178062915802002,0.6765874028205872,0.4431876540184021,0.7194336652755737,0.01252804696559906,0.017090516164898872,0.21816153824329376,0.32980379462242126,0.2699447274208069,0.3925531506538391
experiments/configs/round1/era5_direct_short_r20_s43.yaml,era5_direct_short_r20_s43,short,0.2,43,endpoint_anchor,0.13090015947818756,0.18214349448680878,0.4602855145931244,0.6427358388900757,0.43084606528282166,0.7420881390571594,0.007935727946460247,0.01279610488563776,0.20177169144153595,0.32102423906326294,0.2463478296995163,0.38015756011009216
experiments/configs/round1/era5_direct_short_r20_s44.yaml,era5_direct_short_r20_s44,short,0.2,44,station_month_bias,0.15828518569469452,0.21772444248199463,0.5162708759307861,0.6721423268318176,0.44475284218788147,0.7169134616851807,0.012632743455469608,0.01723649725317955,0.21939654648303986,0.33047208189964294,0.27026763558387756,0.3908977508544922
experiments/configs/round1/era5_direct_short_r20_s44.yaml,era5_direct_short_r20_s44,short,0.2,44,endpoint_anchor,0.1314505636692047,0.18286670744419098,0.4577953517436981,0.6368232369422913,0.4311922788619995,0.7365239858627319,0.008029395714402199,0.012641718611121178,0.20208877325057983,0.3221009373664856,0.24611127376556396,0.3781912922859192
experiments/configs/round1/era5_direct_short_r40_s42.yaml,era5_direct_short_r40_s42,short,0.4,42,station_month_bias,0.15810523927211761,0.2189161479473114,0.5178129076957703,0.6746149659156799,0.4465123116970062,0.7224940061569214,0.012671368196606636,0.017400914803147316,0.21823585033416748,0.3307775855064392,0.27066752314567566,0.392840713262558
experiments/configs/round1/era5_direct_short_r40_s42.yaml,era5_direct_short_r40_s42,short,0.4,42,endpoint_anchor,0.13708528876304626,0.19095472991466522,0.4792354106903076,0.6641820073127747,0.4456122815608978,0.7722421288490295,0.008396393619477749,0.013766304589807987,0.20965152978897095,0.3329467177391052,0.2559961676597595,0.39481836557388306
experiments/configs/round1/era5_direct_short_r40_s43.yaml,era5_direct_short_r40_s43,short,0.4,43,station_month_bias,0.15847191214561462,0.22033287584781647,0.5184764862060547,0.6768677234649658,0.44392988085746765,0.7173801064491272,0.012592978775501251,0.0172413382679224,0.21761606633663177,0.3286939561367035,0.2702174782752991,0.3921032249927521
experiments/configs/round1/era5_direct_short_r40_s43.yaml,era5_direct_short_r40_s43,short,0.4,43,endpoint_anchor,0.13721875846385956,0.19148649275302887,0.4783291220664978,0.6645415425300598,0.4434974193572998,0.7605571150779724,0.008335262537002563,0.013358705677092075,0.20778971910476685,0.32845550775527954,0.25503402948379517,0.39167988300323486
experiments/configs/round1/era5_direct_short_r40_s44.yaml,era5_direct_short_r40_s44,short,0.4,44,station_month_bias,0.15836495161056519,0.21800550818443298,0.5181719660758972,0.6751351356506348,0.44397246837615967,0.7143609523773193,0.012634159997105598,0.017230888828635216,0.21867865324020386,0.3297871947288513,0.2703644633293152,0.39090391993522644
experiments/configs/round1/era5_direct_short_r40_s44.yaml,era5_direct_short_r40_s44,short,0.4,44,endpoint_anchor,0.1368991881608963,0.19151808321475983,0.47624725103378296,0.6600065231323242,0.4441545903682709,0.7694104313850403,0.008383330889046192,0.013250007294118404,0.2081044614315033,0.3304496109485626,0.25475776195526123,0.3929269015789032
experiments/configs/round1/era5_direct_short_r60_s42.yaml,era5_direct_short_r60_s42,short,0.6,42,station_month_bias,0.15768398344516754,0.2179083675146103,0.5184547901153564,0.6755796670913696,0.4442726969718933,0.7196772694587708,0.012703489512205124,0.017426371574401855,0.21833601593971252,0.3304343819618225,0.27029019594192505,0.39220520853996277
experiments/configs/round1/era5_direct_short_r60_s42.yaml,era5_direct_short_r60_s42,short,0.6,42,endpoint_anchor,0.14457033574581146,0.20100495219230652,0.5035049319267273,0.6947095394134521,0.4624714255332947,0.7988853454589844,0.008923951536417007,0.014535385183990002,0.22016988694667816,0.34527552127838135,0.2679281234741211,0.4108821749687195
experiments/configs/round1/era5_direct_short_r60_s43.yaml,era5_direct_short_r60_s43,short,0.6,43,station_month_bias,0.15787294507026672,0.2184634953737259,0.518730640411377,0.6761764287948608,0.4431513249874115,0.7173793315887451,0.012675750069320202,0.017338929697871208,0.2180052399635315,0.32879483699798584,0.27008718252182007,0.3916305899620056
experiments/configs/round1/era5_direct_short_r60_s43.yaml,era5_direct_short_r60_s43,short,0.6,43,endpoint_anchor,0.14450091123580933,0.20180323719978333,0.5029733777046204,0.6928999423980713,0.46601226925849915,0.8059863448143005,0.00885830633342266,0.014162718318402767,0.21872615814208984,0.34328389167785645,0.2682141959667206,0.41162723302841187
experiments/configs/round1/era5_direct_short_r60_s44.yaml,era5_direct_short_r60_s44,short,0.6,44,station_month_bias,0.15797175467014313,0.21771790087223053,0.5182909369468689,0.6751453280448914,0.4436916708946228,0.7157846093177795,0.012691061943769455,0.017341800034046173,0.21843014657497406,0.329509437084198,0.27021509408950806,0.39109984040260315
experiments/configs/round1/era5_direct_short_r60_s44.yaml,era5_direct_short_r60_s44,short,0.6,44,endpoint_anchor,0.14451833069324493,0.2014358639717102,0.5012949705123901,0.6901571750640869,0.4673312306404114,0.808215320110321,0.008921917527914047,0.014341767877340317,0.2189587950706482,0.3432762622833252,0.26820501685142517,0.4114852845668793
